datetime,open,high,low,close,volume,returns,sentiment_score_mean,sentiment_score_std,sentiment_score_min,sentiment_score_max,tweet_volume,engagement_score_sum,engagement_score_mean,engagement_score_max,token_count_mean,sentiment_mean_6h,sentiment_std_6h,tweet_volume_6h,engagement_6h,sentiment_momentum_6h,sentiment_mean_12h,sentiment_std_12h,tweet_volume_12h,engagement_12h,sentiment_momentum_12h,sentiment_mean_24h,sentiment_std_24h,tweet_volume_24h,engagement_24h,sentiment_momentum_24h
2024-01-01 10:00:00,42782.01,43415.83,42363.3,43021.59,36601.4386,1.0522718304301293,-0.16666666666666666,0.752772652709081,-1.0,1.0,6,9178.0,1529.6666666666667,8600.0,5.333333333333333,0.027777777777777773,0.4716871536497845,21.0,49635.0,-0.3333333333333333,0.08787878787878788,0.4872938265460412,38.0,70609.0,0.0,0.08787878787878788,0.4872938265460412,38.0,70609.0,0.0
2024-01-01 11:00:00,42905.02,44071.28,40966.4,42102.01,26728.8582,-2.137484923267585,0.5,0.5773502691896257,0.0,1.0,4,1092.0,273.0,680.0,5.75,0.1111111111111111,0.5679121985147221,22.0,49545.0,0.5,0.12222222222222222,0.4947985300996732,42.0,71701.0,0.0,0.12222222222222222,0.4947985300996732,42.0,71701.0,0.0
2024-01-01 12:00:00,42260.47,42800.66,41472.12,41947.2,33235.1295,-0.3677021595881125,0.3333333333333333,0.5773502691896258,0.0,1.0,3,876.0,292.0,465.0,6.333333333333333,0.20833333333333334,0.5808039100463264,21.0,22374.0,0.5833333333333333,0.16666666666666666,0.5056432529071455,40.0,55010.0,0.5333333333333333,0.13846153846153844,0.5011486638758235,45.0,72577.0,0.0
2024-01-01 13:00:00,41848.57,42548.01,40826.34,41424.44,33774.4334,-1.2462333600335551,0.6,0.5477225575051661,0.0,1.0,5,3700.0,740.0,3000.0,6.8,0.3083333333333333,0.5887576696305207,25.0,25928.0,0.6,0.16111111111111112,0.5031742769334405,42.0,56807.0,-0.06666666666666665,0.17142857142857143,0.5044753705636336,50.0,76277.0,0.0
2024-01-01 14:00:00,41382.77,42311.07,40171.24,40918.16,28500.2809,-1.2221770529667997,0.5,1.0,-1.0,1.0,4,32819.0,8204.75,32000.0,5.5,0.3361111111111111,0.6591992914322498,26.0,47852.0,0.16666666666666669,0.2027777777777778,0.5865076102667739,43.0,89136.0,0.5,0.19333333333333333,0.5375103458593914,54.0,109096.0,0.0
2024-01-01 15:00:00,40758.44,41347.21,40438.93,40966.22,28912.8469,0.1174539617617265,0.0,1.0,-1.0,1.0,3,798.0,266.0,318.0,4.666666666666667,0.29444444444444445,0.742532624765583,25.0,48463.0,-0.25,0.18888888888888888,0.6071098892076838,40.0,88920.0,-0.16666666666666666,0.18125,0.5664159492431794,57.0,109894.0,0.0
2024-01-01 16:00:00,41169.46,41312.19,41078.91,41217.41,28662.5445,0.613163723672816,0.5,0.7071067811865476,0.0,1.0,2,722.0,361.0,711.0,6.5,0.4055555555555555,0.7349216461784942,21.0,40007.0,0.6666666666666666,0.21666666666666665,0.6033043999141393,42.0,89642.0,0.33333333333333337,0.19999999999999998,0.5746918805339658,59.0,110616.0,0.0
2024-01-01 17:00:00,41292.31,41439.68,41187.72,41353.37,30029.9094,0.3298606098733447,0.5,0.7071067811865476,0.0,1.0,0,0.0,361.0,711.0,6.5,0.4055555555555555,0.7565477315113145,17.0,38915.0,0.0,0.2583333333333333,0.6622299650130182,39.0,88460.0,0.5,0.21666666666666667,0.5820482639035537,59.0,110616.0,0.0
2024-01-01 18:00:00,41334.23,43510.69,40275.74,42084.56,46967.7752,1.768150939089108,0.6666666666666666,0.5773502691896258,0.0,1.0,3,16736.0,5578.666666666667,16000.0,6.0,0.4611111111111111,0.7565477315113145,17.0,54775.0,0.3333333333333333,0.3347222222222222,0.6686758207788204,38.0,77149.0,0.9166666666666666,0.24035087719298245,0.5818010010238732,62.0,127352.0,0.0
2024-01-01 19:00:00,42258.21,43785.6,41186.52,42884.51,49196.2636,1.9008158811687716,0.6666666666666666,0.5773502691896258,0.0,1.0,0,0.0,5578.666666666667,16000.0,6.0,0.47222222222222215,0.7614856834587244,12.0,51075.0,0.06666666666666665,0.3902777777777778,0.6751216765446225,37.0,77003.0,0.6666666666666666,0.26166666666666666,0.5815784644321609,62.0,127352.0,0.0
2024-01-01 20:00:00,42997.09,43188.27,42887.08,43064.81,25343.1867,0.4204315264415781,0.4,0.5477225575051662,0.0,1.0,5,695.0,139.0,275.0,5.6,0.45555555555555555,0.6861061097095855,13.0,18951.0,-0.09999999999999998,0.3958333333333333,0.6726527005709176,39.0,66803.0,0.06666666666666671,0.26825396825396824,0.5799662783880182,67.0,128047.0,0.0
2024-01-01 21:00:00,42857.87,44993.33,41485.72,43593.48,37888.4654,1.2276148437668777,0.8,0.4472135954999579,0.0,1.0,5,2810.0,562.0,1336.0,5.8,0.5888888888888889,0.5939750422929119,15.0,20963.0,0.8,0.44166666666666665,0.6682538335292475,40.0,69426.0,0.55,0.2924242424242424,0.5739320655294701,72.0,130857.0,0.0
2024-01-01 22:00:00,43758.27,45532.95,42515.34,44540.58,36315.0502,2.172572595718436,-1.0,0.4472135954999579,-1.0,-1.0,1,321.0,321.0,321.0,3.0,0.33888888888888885,0.5506595113451469,14.0,20562.0,-1.5,0.37222222222222223,0.6427905787618206,35.0,60569.0,-0.8333333333333334,0.23623188405797102,0.5684225668325348,73.0,131178.0,0.0
2024-01-01 23:00:00,44658.98,45707.98,42906.59,43995.16,26495.1629,-1.224546245244218,-0.25,0.5,-1.0,0.0,4,10342.0,2585.5,10168.0,6.0,0.21388888888888888,0.5161417144807223,18.0,30904.0,-0.75,0.30972222222222223,0.6363447229960184,35.0,69819.0,-0.75,0.21597222222222223,0.5655716265478458,77.0,141520.0,0.0
2024-01-02 00:00:00,43961.34,44788.14,42550.47,43454.55,18157.894,-1.228794258277499,-1.0,0.5,-1.0,-1.0,1,16552.0,16552.0,16552.0,5.0,-0.06388888888888888,0.5032500029491179,16.0,30720.0,-1.6666666666666665,0.1986111111111111,0.6298988672302163,33.0,85495.0,-1.3333333333333333,0.18263888888888888,0.5677710600686808,73.0,140505.0,-0.8
2024-01-02 01:00:00,43669.71,44337.44,43247.15,43931.52,14999.5626,1.097629592298155,0.16666666666666666,0.752772652709081,-1.0,1.0,6,21037.0,3506.1666666666665,19673.0,5.833333333333333,-0.1472222222222222,0.5324870668690272,22.0,51757.0,-0.5,0.1625,0.6469863751638758,34.0,102832.0,-0.43333333333333335,0.16180555555555554,0.5750803260486582,76.0,159639.0,-0.5
2024-01-02 02:00:00,43860.39,44229.76,43647.18,44015.32,17264.2416,0.1907514240345076,-0.3333333333333333,1.1547005383792517,-1.0,1.0,3,27564.0,9188.0,19695.0,6.0,-0.26944444444444443,0.6336500636813748,20.0,78626.0,-0.7333333333333334,0.09305555555555556,0.6598780866954801,33.0,97577.0,-0.8333333333333333,0.14791666666666667,0.623192848481127,76.0,186713.0,-0.3333333333333333
2024-01-02 03:00:00,43896.01,45951.64,43001.44,44607.87,23756.5692,1.3462358106222982,0.4,0.8944271909999159,-1.0,1.0,5,2326.0,465.2,945.0,4.6,-0.3361111111111111,0.7081856629313678,20.0,78142.0,-0.4,0.1263888888888889,0.6510803526121398,35.0,99105.0,0.4,0.15763888888888888,0.6290951209099118,75.0,188025.0,0.23333333333333336
2024-01-02 04:00:00,44480.4,45755.04,42742.31,43826.2,30639.1932,-1.7523141095954764,0.0,1.4142135623730951,-1.0,1.0,2,614.0,307.0,414.0,5.5,-0.16944444444444443,0.8693523240768907,21.0,78435.0,1.0,0.08472222222222224,0.7100059177110186,35.0,98997.0,-0.5,0.15069444444444444,0.656655158812579,77.0,188639.0,-0.16666666666666666
2024-01-02 05:00:00,43960.96,44656.45,42575.57,43416.57,24624.374,-0.9346692161309788,-0.16666666666666666,0.752772652709081,-1.0,1.0,6,433.0,72.16666666666667,231.0,5.333333333333333,-0.15555555555555553,0.9114810995284041,23.0,68526.0,0.08333333333333334,0.029166666666666684,0.7138114070045632,41.0,99430.0,-0.6666666666666666,0.14375000000000002,0.6880206860087908,80.0,187890.0,-0.16666666666666666
2024-01-02 06:00:00,43516.03,44417.5,43130.15,43817.79,21437.7873,0.9241172206832626,0.0,1.4142135623730951,-1.0,1.0,2,644.0,322.0,631.0,5.5,0.011111111111111122,1.0638500265905868,24.0,52618.0,1.0,-0.026388888888888868,0.7835500147698523,40.0,83338.0,-0.6666666666666666,0.15416666666666667,0.7261129177743363,78.0,160487.0,0.25
2024-01-02 07:00:00,43976.27,44574.1,42844.91,43534.14,21648.1909,-0.6473398133497898,0.3333333333333333,0.5773502691896258,0.0,1.0,3,1208.0,402.6666666666667,718.0,5.333333333333333,0.038888888888888896,1.0346129626706775,21.0,32789.0,0.16666666666666666,-0.05416666666666665,0.7835500147698523,43.0,84546.0,-0.3333333333333333,0.16805555555555554,0.7293358456572374,80.0,161549.0,0.3333333333333333
2024-01-02 08:00:00,43425.22,45303.33,42036.34,44160.44,22055.8837,1.4386410297757113,0.4,0.5477225575051661,0.0,1.0,5,1303.0,260.6,396.0,5.6,0.16111111111111112,0.9334499658583297,23.0,6528.0,0.7333333333333334,-0.05416666666666665,0.7835500147698523,43.0,85154.0,0.0,0.1708333333333333,0.728101357670385,82.0,151957.0,0.06666666666666671
2024-01-02 09:00:00,44380.93,46155.72,43223.01,44977.45,28406.275,1.8500947907221788,0.25,0.9574271077563381,-1.0,1.0,4,20125.0,5031.25,13700.0,6.25,0.1361111111111111,0.9439499519844001,22.0,24327.0,-0.15000000000000002,-0.09999999999999998,0.8260678074578839,42.0,102469.0,-0.55,0.1708333333333333,0.7471608204935657,82.0,171895.0,0.0
2024-01-02 10:00:00,44970.99,45754.1,43814.01,44456.07,30012.952,-1.159203111781559,0.3333333333333333,0.5773502691896258,0.0,1.0,3,24586.0,8195.333333333334,24400.0,6.0,0.19166666666666665,0.804472736453822,23.0,48299.0,0.3333333333333333,0.011111111111111122,0.8369125302653563,44.0,126734.0,1.3333333333333333,0.19166666666666668,0.7398515545135885,79.0,187303.0,0.5
2024-01-02 11:00:00,44351.69,45643.85,43576.39,44855.65,45544.5822,0.8988198911869638,0.75,0.5,0.0,1.0,4,1001.0,250.25,338.0,6.5,0.3444444444444444,0.7623439610023085,21.0,48867.0,0.9166666666666666,0.09444444444444446,0.8369125302653563,44.0,117393.0,1.0,0.2020833333333333,0.7366286266306874,79.0,187212.0,0.25
2024-01-02 12:00:00,44880.67,45791.82,44317.08,45272.76,36988.1386,0.9298940044342174,0.0,0.5,0.0,0.0,1,129.0,129.0,129.0,6.0,0.3444444444444444,0.609975033940126,20.0,48352.0,0.0,0.1777777777777778,0.8369125302653563,44.0,100970.0,1.0,0.18819444444444441,0.7334056987477863,77.0,186465.0,-0.3333333333333333
2024-01-02 13:00:00,45291.86,46300.76,44542.81,45741.11,31022.6763,1.03450728429193,0.25,0.5,0.0,1.0,4,693.0,173.25,344.0,6.25,0.33055555555555555,0.5970833224085217,21.0,47837.0,-0.08333333333333331,0.18472222222222223,0.8158481425395996,42.0,80626.0,0.08333333333333334,0.17361111111111108,0.7314172588517378,76.0,183458.0,-0.35
2024-01-02 14:00:00,45584.42,47486.64,44451.31,46424.59,58543.9539,1.4942357105019788,0.5,0.8366600265340756,-1.0,1.0,6,5455.0,909.1666666666666,4660.0,6.166666666666667,0.34722222222222215,0.6452395672466732,22.0,51989.0,0.09999999999999998,0.2541666666666667,0.7893447665525016,45.0,58517.0,0.8333333333333333,0.17361111111111108,0.724611426623991,78.0,156094.0,0.0
2024-01-02 15:00:00,46301.66,47647.86,44614.2,45597.66,56062.3029,-1.7812327475589806,0.25,0.5,0.0,1.0,4,10407.0,2601.75,10300.0,6.25,0.34722222222222215,0.5690017159539502,22.0,42271.0,0.0,0.2416666666666667,0.7564758339691752,44.0,66598.0,-0.15000000000000002,0.18402777777777776,0.7037780932906577,79.0,165703.0,0.25
2024-01-02 16:00:00,45560.83,45960.07,45263.82,45713.32,36648.9802,0.2536533672999885,-0.14285714285714285,0.8997354108424375,-1.0,1.0,7,24907.0,3558.1428571428573,23205.0,5.571428571428571,0.26785714285714285,0.6227325728960855,26.0,42592.0,-0.47619047619047616,0.2297619047619048,0.7136026546749538,49.0,90891.0,-0.14285714285714285,0.1572420634920635,0.7118042861929862,84.0,189888.0,-0.6428571428571428
2024-01-02 17:00:00,45593.86,45924.07,45130.12,45403.8,41669.0136,-0.6770893035115244,0.0,0.0,0.0,0.0,2,582.0,291.0,298.0,5.5,0.14285714285714288,0.5393992395627522,24.0,42173.0,-0.75,0.24365079365079367,0.6508716002825303,45.0,91040.0,0.16666666666666666,0.13640873015873015,0.6823415036435468,86.0,190470.0,-0.5
2024-01-02 18:00:00,45209.72,45360.5,44983.65,45134.28,26894.0205,-0.5936067025227088,0.6666666666666666,0.5773502691896258,0.0,1.0,3,1463.0,487.6666666666667,717.0,5.666666666666667,0.25396825396825395,0.5522909510943564,26.0,43507.0,0.6666666666666666,0.2992063492063492,0.5811329925172412,46.0,91859.0,0.6666666666666666,0.13640873015873015,0.6823415036435468,86.0,175197.0,0.0
2024-01-02 19:00:00,45028.3,47295.0,43542.96,45808.66,41478.4361,1.4941636379266487,0.0,0.5773502691896258,0.0,0.0,1,252.0,252.0,252.0,6.0,0.2123015873015873,0.5651826626259607,23.0,43066.0,-0.25,0.2714285714285714,0.5811329925172413,44.0,90903.0,-0.3333333333333333,0.10863095238095237,0.6823415036435468,87.0,175449.0,-0.6666666666666666
2024-01-02 20:00:00,45961.54,46967.9,45216.97,46335.74,45667.2492,1.150612133164319,0.5,0.7071067811865476,0.0,1.0,2,257.0,128.5,136.0,7.0,0.2123015873015873,0.5435904550680394,19.0,37868.0,0.0,0.27976190476190477,0.5944150111573564,41.0,89857.0,0.09999999999999998,0.11279761904761904,0.6889825129636044,84.0,175011.0,0.09999999999999998
2024-01-02 21:00:00,46482.67,47128.26,45381.85,46109.66,29760.2616,-0.4879171024353868,0.0,1.0,-1.0,1.0,3,19252.0,6417.333333333333,18655.0,4.333333333333333,0.1706349206349206,0.6269237884013728,18.0,46713.0,-0.25,0.25892857142857145,0.5979627521776615,40.0,88984.0,-0.25,0.07946428571428571,0.7120152798177727,82.0,191453.0,-0.8
2024-01-02 22:00:00,45928.47,46164.88,45763.82,46026.24,48017.3379,-0.1809165367951171,0.0,1.0,0.0,0.0,1,243.0,243.0,243.0,7.0,0.19444444444444442,0.6436345532609665,12.0,22049.0,0.14285714285714285,0.23115079365079363,0.633183563078526,38.0,64641.0,-0.3333333333333333,0.12113095238095238,0.7350480466719412,82.0,191375.0,1.0
2024-01-02 23:00:00,46088.02,46780.19,44815.67,45652.92,26067.2634,-0.8111025362923407,0.5,0.5345224838248488,0.0,1.0,8,3749.0,468.625,1780.0,5.75,0.27777777777777773,0.7327216338984414,18.0,25216.0,0.5,0.21031746031746032,0.6360604367305968,42.0,67389.0,-0.25,0.15238095238095237,0.7364864834979765,86.0,184782.0,0.75
2024-01-03 00:00:00,45618.03,46108.18,44470.16,45210.53,25112.4983,-0.9690289252034634,0.6,0.5477225575051661,0.0,1.0,5,1069.0,213.8,556.0,5.8,0.26666666666666666,0.7277836819510314,20.0,24822.0,-0.06666666666666665,0.26031746031746034,0.6400373165226939,46.0,68329.0,0.6,0.21904761904761902,0.7384749233940252,90.0,169299.0,1.6
2024-01-03 01:00:00,45319.59,45557.75,45206.44,45413.28,19230.6837,0.4484574721862255,0.6,0.5477225575051661,0.0,1.0,0,0.0,213.8,556.0,5.8,0.3666666666666667,0.7228457300036215,19.0,24570.0,0.6,0.289484126984127,0.6440141963147911,42.0,67636.0,0.35,0.23710317460317462,0.7299311694271954,84.0,148262.0,0.43333333333333335
2024-01-03 02:00:00,45596.72,45835.17,45458.19,45679.87,13968.0544,0.5870309301596377,0.0,1.0,-1.0,1.0,3,1216.0,405.3333333333333,1046.0,4.666666666666667,0.2833333333333333,0.7716612664725302,20.0,25529.0,-0.5,0.24781746031746033,0.6576258607702848,39.0,63397.0,-0.5,0.2509920634920635,0.7234853136613931,84.0,121914.0,0.3333333333333333
2024-01-03 03:00:00,45592.28,47656.46,44218.13,46319.9,30785.9643,1.4011204497736074,0.0,1.0,0.0,0.0,1,19.0,19.0,19.0,5.0,0.2833333333333333,0.7716612664725302,18.0,6296.0,0.0,0.22698412698412698,0.6992925274369514,36.0,53009.0,-0.25,0.2343253968253968,0.7278841807030633,80.0,119607.0,-0.4
2024-01-03 04:00:00,46203.88,47542.95,44069.63,45469.78,27078.9976,-1.8353234786776416,0.2,0.447213595499958,0.0,1.0,5,1032.0,206.4,350.0,6.4,0.31666666666666665,0.6795301990558564,22.0,7085.0,0.2,0.2555555555555556,0.6615823761584115,34.0,29134.0,0.34285714285714286,0.24265873015873016,0.6875925154166826,83.0,120025.0,0.2
2024-01-03 05:00:00,45312.71,47565.8,43769.21,46091.87,41730.5285,1.3681394543804792,0.5,0.7071067811865476,0.0,1.0,2,382.0,191.0,316.0,6.0,0.31666666666666665,0.7082942486161397,16.0,3718.0,0.0,0.2972222222222222,0.7205079412572905,34.0,28934.0,0.5,0.2704365079365079,0.6856897707699104,79.0,119974.0,0.6666666666666666
2024-01-03 06:00:00,45872.84,46943.16,45028.71,46306.91,38469.088,0.4665464863977009,0.0,0.0,0.0,0.0,4,981.0,245.25,365.0,5.5,0.21666666666666665,0.617007155698612,15.0,3630.0,-0.6,0.2416666666666667,0.6723954188248217,35.0,28452.0,-0.6666666666666666,0.2704365079365079,0.6267642056710314,81.0,120311.0,0.0
2024-01-03 07:00:00,46450.81,47243.67,45460.12,46017.53,40055.6724,-0.6249175339058555,1.0,0.0,1.0,1.0,1,278.0,278.0,278.0,7.0,0.2833333333333333,0.5257200627810842,16.0,3908.0,0.4,0.325,0.6242828963923528,35.0,28478.0,1.0,0.2982142857142857,0.602707944454797,79.0,119381.0,0.6666666666666667
2024-01-03 08:00:00,45889.8,47382.27,45050.57,46470.92,28337.0848,0.9852549669658428,0.25,0.9574271077563381,-1.0,1.0,4,779.0,194.75,368.0,4.75,0.325,0.5186245807404739,17.0,3471.0,0.25,0.3041666666666667,0.645142923606502,37.0,29000.0,-0.25,0.2919642857142857,0.6197789673819292,78.0,118857.0,-0.15000000000000002
2024-01-03 09:00:00,46249.56,47079.89,44608.05,45681.86,32367.3835,-1.697965093008702,0.75,0.5,0.0,1.0,4,513.0,128.25,352.0,6.5,0.45,0.4352912474071406,20.0,3965.0,0.75,0.3666666666666667,0.6034762569398354,38.0,10261.0,0.75,0.312797619047619,0.6007195045587485,78.0,99245.0,0.5
2024-01-03 10:00:00,45746.49,46110.87,45263.88,45562.92,26624.9174,-0.2603659308093031,0.25,0.9574271077563382,-1.0,1.0,4,27064.0,6766.0,26200.0,7.0,0.4583333333333333,0.520326832783204,19.0,29997.0,0.04999999999999999,0.3875,0.5999285159195302,41.0,37082.0,0.25,0.30932539682539684,0.6165560394990282,79.0,101723.0,-0.08333333333333331
2024-01-03 11:00:00,45777.25,46936.75,44357.39,45188.68,17772.7002,-0.8213696576075402,-0.42857142857142855,0.5345224838248488,-1.0,0.0,7,8730.0,1247.142857142857,8000.0,5.857142857142857,0.30357142857142855,0.4915627832229208,24.0,38345.0,-0.9285714285714286,0.3101190476190477,0.5999285159195303,40.0,42063.0,-0.9285714285714286,0.260218253968254,0.6179944763250635,82.0,109452.0,-1.1785714285714286
2024-01-03 12:00:00,45291.96,45860.73,44411.22,44954.4,24110.4308,-0.5184484255791433,0.5,0.5773502691896257,0.0,1.0,4,1328.0,332.0,580.0,5.25,0.38690476190476186,0.5877878280878585,24.0,38692.0,0.5,0.3017857142857143,0.6023974918932352,39.0,42322.0,-0.09999999999999998,0.2810515873015873,0.6212174042079646,85.0,110651.0,0.5
2024-01-03 13:00:00,44844.14,45668.57,44117.41,45218.65,29588.428,0.5878178776715925,-0.25,0.9574271077563382,-1.0,1.0,4,58999.0,14749.75,37146.0,5.5,0.17857142857142858,0.7473590127139148,27.0,97413.0,-1.25,0.230952380952381,0.6365395377474995,43.0,101321.0,-0.85,0.260218253968254,0.6402768670311453,85.0,168957.0,-0.5
2024-01-03 14:00:00,45328.06,46098.81,44939.49,45637.43,50311.3763,0.9261222968841354,0.3333333333333333,0.5773502691896258,0.0,1.0,3,272.0,90.66666666666667,173.0,5.666666666666667,0.19246031746031744,0.6840128729527962,26.0,96906.0,0.08333333333333331,0.25873015873015875,0.601318726846635,43.0,100377.0,0.3333333333333333,0.2532738095238095,0.6294722938084599,82.0,163774.0,-0.16666666666666669
2024-01-03 15:00:00,45552.51,47312.69,44639.21,46186.62,41130.562,1.2033762637378986,0.3333333333333333,1.1547005383792517,-1.0,1.0,3,758.0,252.66666666666666,400.0,6.0,0.12301587301587301,0.7931296293493381,25.0,97151.0,-0.4166666666666667,0.28650793650793654,0.6142104383782393,45.0,101116.0,0.3333333333333333,0.2567460317460317,0.6567514829075954,81.0,154125.0,0.08333333333333331
2024-01-03 16:00:00,46141.54,46632.53,45184.95,45764.39,67240.8795,-0.9141825056694032,0.4,0.5477225575051661,0.0,1.0,5,15928.0,3185.6,10900.0,6.2,0.14801587301587302,0.7248455376408094,26.0,86015.0,0.15000000000000002,0.30317460317460315,0.6225861852120066,45.0,116012.0,0.2,0.2793650793650793,0.6420842806852091,79.0,145146.0,0.5428571428571429
2024-01-03 17:00:00,45948.73,46466.93,45600.89,46161.04,25804.875,0.8667219206898613,0.25,0.5,0.0,1.0,4,828.0,207.0,334.0,6.0,0.2611111111111111,0.7190917903366679,23.0,78113.0,0.6785714285714286,0.28234126984126984,0.6053272867797944,47.0,116458.0,-0.25,0.289781746031746,0.6629176140185424,81.0,145392.0,0.25
2024-01-03 18:00:00,46128.68,46530.66,45896.68,46276.26,39538.2215,0.2496044283231135,0.16666666666666666,0.408248290463863,0.0,1.0,6,685.0,114.16666666666667,241.0,6.0,0.20555555555555557,0.6909081272157075,25.0,77470.0,-0.33333333333333337,0.29623015873015873,0.639347977651783,49.0,116162.0,0.16666666666666666,0.2689484126984127,0.6558716982383023,84.0,144614.0,-0.5
2024-01-03 19:00:00,46263.85,48369.93,45272.18,47006.26,34056.1917,1.577482709276845,0.5,1.0,-1.0,1.0,4,25590.0,6397.5,24472.0,6.25,0.33055555555555555,0.6980036092563178,25.0,44061.0,0.75,0.25456349206349205,0.7226813109851163,52.0,141474.0,-0.5,0.28978174603174606,0.6734821036887345,87.0,169952.0,0.5
2024-01-03 20:00:00,47068.75,47644.27,46199.63,46758.45,48904.6761,-0.5271851025799634,-0.2222222222222222,0.8333333333333334,-1.0,1.0,9,46560.0,5173.333333333333,25487.0,5.444444444444445,0.23796296296296296,0.740667453280269,31.0,90349.0,-0.5555555555555556,0.21521164021164021,0.7123401631165326,57.0,187255.0,-0.4722222222222222,0.25968915343915344,0.6787415433615173,94.0,216255.0,-0.7222222222222222
2024-01-03 21:00:00,46617.77,47855.64,44329.7,45730.96,58508.3564,-2.1974423874187354,0.5,0.7071067811865476,0.0,1.0,2,274.0,137.0,214.0,6.0,0.2657407407407408,0.6660684937481517,30.0,89865.0,0.16666666666666669,0.1943783068783069,0.7295990615487448,55.0,187016.0,-0.25,0.28052248677248676,0.6665376592442901,93.0,197277.0,0.5
2024-01-03 22:00:00,45691.83,46250.5,45275.11,45929.0,42462.7182,0.4330545433553157,0.0,0.0,0.0,0.0,2,263.0,131.5,132.0,5.0,0.19907407407407407,0.574781400830624,27.0,74200.0,-0.4,0.17354497354497356,0.6498134692357167,53.0,160215.0,-0.25,0.28052248677248676,0.6248709925776234,94.0,197297.0,0.0
